brand_name,category_name,quality_code,count_items_per_category,avg_erp,avg_listed_price,avg_sold_price
MM6 Maison Martin Margiela,Wool Cardigan,Q1,1,458,87.74,87.74
MM6 Maison Martin Margiela,Yoga Pants,Q3,1,306,64.74,null
MO5CH1NO Jeans,Cardigan,Q2,1,550,null,null
MO5CH1NO Jeans,Casual Dress,Q1,1,306,94.74,84.74
MO5CH1NO Jeans,Denim Jacket,Q2,1,335,70.74,70.74
MO5CH1NO Jeans,Pullover Sweater,Q1,1,540,113.74,null
Madewell,Sunglasses,Q3,1,75,27.74,28.74
Maison Margiela,Ankle Boots,Q1,1,1490,297.74,297.74
Maison Margiela,Ankle Boots,Q2,7,1281.43,372.31,413.41
Maison Margiela,Ankle Boots,Q3,1,775,116.74,116.74
Maison Margiela,Belt Bag,Q2,1,1350,337.74,null
Maison Margiela,Bodysuit,Q1,1,385,115.74,115.74
Maison Margiela,Cardigan,Q1,2,1007.5,215.74,209.74
Maison Margiela,Cardigan,Q3,1,1350,324.74,null
Maison Margiela,Casual Dress,Q1,2,778,450.74,null
Maison Margiela,Casual Dress,Q2,2,2100,332.74,null
Maison Margiela,Casual Skirt,Q2,1,229,null,null
Maison Margiela,Coat,Q2,1,458,null,null
Maison Margiela,Dress Pants,Q1,1,810,243.74,null
Maison Margiela,Dress Pants,Q2,1,1045,261.74,null
Maison Margiela,Flats,Q2,1,1250,null,null
Maison Margiela,Formal Skirt,Q2,1,1125,371.74,null
Maison Margiela,Jeans,Q1,1,1175,null,null
Maison Margiela,Jeans,Q2,1,850,382.74,null
Maison Margiela,Jeans,Q3,2,578,134.24,212.74
Maison Margiela,Leather Belt,Q1,1,300,150.74,150.74
Maison Margiela,Leather Crossbody Bag,Q2,1,1460,335.74,null
Maison Margiela,Long Sleeve Top,Q2,1,884,335.74,335.74
Maison Margiela,Mule/Clog,Q3,1,850,186.74,186.74
Maison Margiela,Pullover Sweater,Q1,1,665,246.74,235.74
Maison Margiela,Pullover Sweater,Q2,1,525,null,null
Maison Margiela,Scarf,Q2,1,325,198.74,198.74
Maison Margiela,Short Sleeve T-Shirt,Q2,2,351.5,154.74,null
Maison Margiela,Short Sleeve Top,Q2,1,1165,209.74,0
Maison Margiela,Sleeveless Blouse,Q1,1,229,null,null
Maison Margiela,Sneakers,Q1,1,750,225.74,null
Maison Margiela,Sneakers,Q2,2,790,359.74,359.74
Maison Margiela,Sneakers,Q3,1,580,115.74,115.74
Maison Margiela,Sunglasses,Q1,1,306,null,null
Maison Margiela,Sweatshirt,Q1,1,1540,307.74,307.74
Maison Margiela,Tote,Q1,1,1890,854.74,809.74
Maison Margiela,Tote,Q2,1,450,98.74,null
Maison Margiela,Tote,Q3,1,382,null,null
Maison Margiela,Turtleneck Sweater,Q2,2,722.5,147.24,147.24
Maison Margiela,Wool Blazer,Q2,1,1490,524.74,null
Maison Margiela x Gentle Monster,Sunglasses,Q2,1,390,386.74,386.74
Maison Martin Margiela,Ankle Boots,Q1,1,1400,350.74,350.74
Maison Martin Margiela,Ankle Boots,Q2,2,686,193.74,193.74
Maison Martin Margiela,Boots,Q2,1,775,108.74,108.74
Maison Martin Margiela,Casual Pants,Q2,1,306,64.74,64.74
Maison Martin Margiela,Casual Skirt,Q2,1,1250,162.74,null
Maison Martin Margiela,Flats,Q2,1,780,234.74,null
Maison Martin Margiela,Leather Belt,Q1,1,315,154.74,154.74
Maison Martin Margiela,Long Sleeve T-Shirt,Q1,1,385,273.74,null
Maison Martin Margiela,Mule/Clog,Q2,1,255,null,null
Maison Martin Margiela,Wedges,Q2,1,695,111.74,111.74
Maison Martin Margiela,Wool Cardigan,Q2,1,1385,415.74,415.74
Maison Martin Margiela,Wool Coat,Q1,1,4935,989.74,null
Maison Martin Margiela,Wool Pullover Sweater,Q3,1,1100,494.74,null
Maison Martin Margiela for H&M,Casual Dress,Q1,1,153,47.74,47.74
Manolo Blahnik,Ankle Boots,Q2,12,1076.33,264.29,219.65
Manolo Blahnik,Ankle Boots,Q3,2,900.5,119.74,119.74
Manolo Blahnik,Boots,Q2,8,1328.75,273.74,256.45
Manolo Blahnik,Boots,Q3,4,1473.75,208.24,146.74
Manolo Blahnik,Flats,Q1,2,1110,372.24,134.74
Manolo Blahnik,Flats,Q2,38,872.45,183.37,161.99
Manolo Blahnik,Flats,Q3,12,832.25,103.41,101.74
Manolo Blahnik,Heels,Q1,12,815.58,330.1,289.77
Manolo Blahnik,Heels,Q2,145,865.05,217.09,199.22
Manolo Blahnik,Heels,Q3,94,806.59,130.76,122.03
Manolo Blahnik,Mule/Clog,Q2,7,855.71,212.74,188.74
Manolo Blahnik,Mule/Clog,Q3,9,826.11,128.37,122.45
Manolo Blahnik,Sandals,Q1,4,554.5,226.24,115.74
Manolo Blahnik,Sandals,Q2,57,764.21,188.49,146.22
Manolo Blahnik,Sandals,Q3,36,858.19,123.8,116.63
Manolo Blahnik,Shoulder Bag,Q2,1,1375,343.74,null
Manolo Blahnik,Wedges,Q1,1,382,null,null
Manolo Blahnik,Wedges,Q2,4,757.5,133.99,133.99
Manolo Blahnik Exclusively for Neiman Marcus,Heels,Q3,1,959,124.74,124.74
Manolo Blahnik Exclusively for Neiman Marcus,Sandals,Q2,1,865,224.74,null
Mansur Gavriel,Ankle Boots,Q1,1,595,124.74,124.74
Mansur Gavriel,Ankle Boots,Q2,3,400.33,137.74,160.74
Mansur Gavriel,Ankle Boots,Q3,1,595,89.74,89.74
Mansur Gavriel,Bucket Bag,Q1,1,895,277.74,null
Mansur Gavriel,Bucket Bag,Q2,5,615,195.54,196.07
Mansur Gavriel,Bucket Bag,Q3,3,540.67,104.74,104.74
Mansur Gavriel,Cashmere Pullover Sweater,Q1,1,458,null,null
Mansur Gavriel,Casual Dress,Q2,1,595,178.74,178.74
Mansur Gavriel,Casual Pants,Q2,1,495,153.74,153.74
Mansur Gavriel,Casual Pants,Q3,1,425,89.74,89.74
Mansur Gavriel,Casual Skirt,Q1,1,229,54.74,54.74
Mansur Gavriel,Clutch,Q1,2,495,160.74,160.74
Mansur Gavriel,Clutch,Q2,1,545,125.74,125.74
Mansur Gavriel,Crossbody Bag,Q1,1,495,198.74,198.74
Mansur Gavriel,Crossbody Bag,Q2,8,556.5,217.31,217.31
Mansur Gavriel,Crossbody Bag,Q3,2,645,191.24,174.74
Mansur Gavriel,Flats,Q1,1,495,173.74,173.74
Mansur Gavriel,Flats,Q2,9,453.33,128.07,140.17
Mansur Gavriel,Flats,Q3,5,421,90.99,76.41
Mansur Gavriel,Heels,Q2,2,670,225.24,243.74
Mansur Gavriel,Heels,Q3,1,495,84.74,84.74
Mansur Gavriel,Hobo,Q2,1,695,173.74,0
Mansur Gavriel,Leather Bucket Bag,Q1,6,639.67,243.24,234.74
Mansur Gavriel,Leather Bucket Bag,Q2,15,573.33,177.54,176.47
Mansur Gavriel,Leather Bucket Bag,Q3,10,615,115.94,115.85
Mansur Gavriel,Leather Clutch,Q1,3,643.33,359.74,328.24
Mansur Gavriel,Leather Clutch,Q2,1,595,208.74,208.74
Mansur Gavriel,Leather Clutch,Q3,4,645,154.49,52.49
Mansur Gavriel,Leather Crossbody Bag,Q1,6,606.33,275.94,193.59
Mansur Gavriel,Leather Crossbody Bag,Q2,6,518.33,240.99,218.07
Mansur Gavriel,Leather Crossbody Bag,Q3,1,695,194.74,194.74
Mansur Gavriel,Leather Hobo,Q1,2,401,313.24,313.24
Mansur Gavriel,Leather Hobo,Q2,1,695,472.74,472.74
Mansur Gavriel,Leather Messenger,Q2,1,545,179.74,179.74
Mansur Gavriel,Leather Satchel,Q1,1,795,286.74,286.74
Mansur Gavriel,Leather Satchel,Q2,4,660.75,290.07,290.07
Mansur Gavriel,Leather Satchel,Q3,2,626.5,114.24,114.24
Mansur Gavriel,Leather Shoulder Bag,Q1,1,395,252.74,252.74
Mansur Gavriel,Leather Shoulder Bag,Q2,3,545,160.74,159.24
Mansur Gavriel,Leather Shoulder Bag,Q3,1,495,133.74,133.74
Mansur Gavriel,Leather Tote,Q3,2,526.5,172.74,null
Mansur Gavriel,Leather Wallet,Q3,1,345,51.74,51.74
Mansur Gavriel,Leather Wristlet,Q2,2,207.5,54.74,54.74
Mansur Gavriel,Linen Pants,Q2,1,570,68.74,61.74
Mansur Gavriel,Mule/Clog,Q1,1,495,173.74,173.74
Mansur Gavriel,Sandals,Q1,1,495,148.74,148.74
Mansur Gavriel,Sandals,Q2,9,434.33,93.87,91.07
Mansur Gavriel,Sandals,Q3,1,595,53.74,null
Mansur Gavriel,Satchel,Q1,1,795,262.74,262.74
Mansur Gavriel,Satchel,Q2,1,795,206.74,null
Mansur Gavriel,Satchel,Q3,1,895,223.74,null
Mansur Gavriel,Shoulder Bag,Q1,3,382,null,null
Mansur Gavriel,Shoulder Bag,Q2,2,570,149.24,149.24
Mansur Gavriel,Tote,Q1,4,262.25,111.24,111.24
Mansur Gavriel,Tote,Q2,4,422.75,158.74,158.74
Mansur Gavriel,Tote,Q3,1,625,137.74,137.74
Mansur Gavriel,Wool Pullover Sweater,Q2,1,695,159.74,159.74
Mansur Gavriel x Apparis,Bucket Bag,Q2,1,382,84.74,84.74
Marc Fisher,Ankle Boots,Q2,1,306,64.74,null
Marc Fisher,Ankle Boots,Q3,1,64,18.74,18.74
Marc Fisher,Heels,Q2,1,80,23.74,23.74
Marc Fisher LTD,Boots,Q2,1,213,51.74,51.74
Marc Jacobs,3/4 Sleeve Button-Down Shirt,Q1,1,285,125.74,null
Marc Jacobs,3/4 Sleeve Silk Top,Q3,1,228,43.74,null
Marc Jacobs,3/4 Sleeve T-Shirt,Q1,1,85,38.74,null
Marc Jacobs,3/4 Sleeve T-Shirt,Q2,1,225,51.74,null
Marc Jacobs,3/4 Sleeve T-Shirt,Q3,1,90,36.74,null
Marc Jacobs,3/4 Sleeve Top,Q2,1,125,45.74,null
Marc Jacobs,3/4 Sleeve Top,Q3,2,395,79.24,86.74
Marc Jacobs,Ankle Boots,Q1,1,590,165.74,0
Marc Jacobs,Ankle Boots,Q2,5,435,134.99,135.74
Marc Jacobs,Ankle Boots,Q3,1,450,49.74,49.74
Marc Jacobs,Backpack,Q1,7,190.71,99.31,99.31
Marc Jacobs,Backpack,Q2,17,238.82,83.88,77.59
Marc Jacobs,Backpack,Q3,7,172.29,53.45,55.24
Marc Jacobs,Baseball Cap,Q1,2,75,74.74,74.74
Marc Jacobs,Beanie,Q2,2,70,52.24,59.74
Marc Jacobs,Beanie,Q3,1,95,47.74,null
Marc Jacobs,Belt,Q1,1,195,64.74,64.74
Marc Jacobs,Belt,Q2,2,169.5,55.24,56.24
Marc Jacobs,Belt,Q3,1,95,38.74,40.74
Marc Jacobs,Belt Bag,Q1,1,175,50.74,50.74
Marc Jacobs,Blazer,Q2,4,504.5,86.49,67.74
Marc Jacobs,Board Shorts,Q2,1,50,24.74,null
Marc Jacobs,Boots,Q2,3,490.67,132.24,132.24
Marc Jacobs,Boots,Q3,1,495,163.74,null
Marc Jacobs,Bucket Bag,Q1,1,495,202.74,202.74
Marc Jacobs,Bucket Bag,Q2,1,382,null,null
Marc Jacobs,Card Holder,Q1,1,125,51.74,51.74
Marc Jacobs,Card Holder,Q2,4,122.75,48.74,48.74
Marc Jacobs,Card Holder,Q3,1,125,30.74,30.74
Marc Jacobs,Cardigan,Q1,5,397.29,155.49,112.24
Marc Jacobs,Cardigan,Q2,2,522.5,83.74,83.74
Marc Jacobs,Cardigan,Q3,2,271.5,43.74,51.74
Marc Jacobs,Cargo Pants,Q1,1,1495,null,null
Marc Jacobs,Cashmere Cardigan,Q2,1,395,158.74,158.74
Marc Jacobs,Cashmere Cardigan,Q3,1,435,65.74,65.74
Marc Jacobs,Cashmere Pullover Sweater,Q1,1,295,88.74,88.74
Marc Jacobs,Cashmere Pullover Sweater,Q2,4,338.4,82.14,80.99
Marc Jacobs,Cashmere Pullover Sweater,Q3,1,298,62.74,null
Marc Jacobs,Casual Dress,Q1,13,395.31,135.83,126.49
Marc Jacobs,Casual Dress,Q2,23,440.26,126.88,91.18
Marc Jacobs,Casual Dress,Q3,4,458.75,122.99,71.24
Marc Jacobs,Casual Pants,Q1,1,350,91.74,null
Marc Jacobs,Casual Pants,Q2,4,257,76.24,62.74
Marc Jacobs,Casual Pants,Q3,1,525,147.74,null
Marc Jacobs,Casual Skirt,Q1,6,336.17,122.24,105.74
Marc Jacobs,Casual Skirt,Q2,10,291.3,87.3,112.74
Marc Jacobs,Casual Skirt,Q3,2,246.5,84.24,85.74
Marc Jacobs,Clutch,Q1,2,269,118.74,118.74
Marc Jacobs,Clutch,Q2,2,278,77.74,85.74
Marc Jacobs,Clutch,Q3,1,200,24.74,null
Marc Jacobs,Coat,Q2,3,526,182.07,null
Marc Jacobs,Coat,Q3,1,495,98.74,98.74
Marc Jacobs,Cocktail Dress,Q1,8,432.63,150.6,95.24
Marc Jacobs,Cocktail Dress,Q2,8,615.38,174.49,128.99
Marc Jacobs,Cocktail Dress,Q3,3,1048.33,261.41,292.74
Marc Jacobs,Coin Purse,Q1,1,95,94.74,94.74
Marc Jacobs,Coin Purse,Q2,2,151.5,39.24,32.74
Marc Jacobs,Crossbody Bag,Q1,32,283.45,117.91,106.09
Marc Jacobs,Crossbody Bag,Q2,72,286.17,104.02,99.07
Marc Jacobs,Crossbody Bag,Q3,13,350.69,84.82,95.52
Marc Jacobs,Denim Skirt,Q2,2,488,56.24,56.24
Marc Jacobs,Denim Skirt,Q3,1,325,48.74,48.74
Marc Jacobs,Diaper Bag,Q2,1,310,52.74,52.74
Marc Jacobs,Diaper Bag,Q3,2,295,63.24,54.74
Marc Jacobs,Dress,Q2,5,177,57.94,47.74
Marc Jacobs,Dress Pants,Q1,1,595,130.74,null
Marc Jacobs,Dress Pants,Q2,1,382,68.74,null
Marc Jacobs,Faux Leather Skirt,Q1,1,595,178.74,178.74
Marc Jacobs,Faux Leather Skirt,Q2,1,495,143.74,143.74
Marc Jacobs,Fedora,Q1,1,160,84.74,84.74
Marc Jacobs,Flats,Q1,4,352.5,118.49,118.49
Marc Jacobs,Flats,Q2,15,267.33,78.67,83.24
Marc Jacobs,Flats,Q3,4,287.5,61.07,61.07
Marc Jacobs,Formal Skirt,Q1,1,400,104.74,null
Marc Jacobs,Formal Skirt,Q2,9,326.91,82.38,101.41
Marc Jacobs,Hat,Q1,1,175,105.74,105.74
Marc Jacobs,Hat,Q2,1,125,31.74,33.74
Marc Jacobs,Heels,Q1,1,1345,80.74,80.74
Marc Jacobs,Heels,Q2,6,349.5,112.94,113.07
Marc Jacobs,Heels,Q3,5,354,67.54,66.14
Marc Jacobs,Jacket,Q2,6,513.17,231.49,117.74
Marc Jacobs,Jacket,Q3,1,245,110.74,110.74
Marc Jacobs,Jeans,Q1,1,495,133.74,133.74
Marc Jacobs,Jeans,Q2,4,297.75,100.41,106.24
Marc Jacobs,Laptop Bag,Q2,1,185,20.74,null
Marc Jacobs,Leather Backpack,Q1,2,450,108.74,108.74
Marc Jacobs,Leather Backpack,Q2,3,291.67,86.41,86.41
Marc Jacobs,Leather Belt Bag,Q1,1,408,163.74,163.74
Marc Jacobs,Leather Bucket Bag,Q1,2,387.5,144.74,144.74
Marc Jacobs,Leather Bucket Bag,Q2,5,397,212.74,212.74
Marc Jacobs,Leather Card Holder,Q1,9,119.78,53.61,49.24
Marc Jacobs,Leather Card Holder,Q2,7,110,44.03,44.31
Marc Jacobs,Leather Card Holder,Q3,2,102.5,40.74,51.74
Marc Jacobs,Leather Clutch,Q1,1,995,228.74,228.74
Marc Jacobs,Leather Clutch,Q2,5,210.2,66.14,55.74
Marc Jacobs,Leather Clutch,Q3,4,476.25,66.24,66.24
Marc Jacobs,Leather Coin Purse,Q1,1,150,54.74,54.74
Marc Jacobs,Leather Coin Purse,Q2,1,128,60.74,null
Marc Jacobs,Leather Crossbody Bag,Q1,70,312.91,161.47,153.48
Marc Jacobs,Leather Crossbody Bag,Q2,125,351.82,126.74,120.8
Marc Jacobs,Leather Crossbody Bag,Q3,25,367.04,86.41,79.69
Marc Jacobs,Leather Hobo,Q1,4,442,124.74,90.24
Marc Jacobs,Leather Hobo,Q2,10,707.7,178.24,129.07
Marc Jacobs,Leather Hobo,Q3,5,891,110.74,38.37
Marc Jacobs,Leather Messenger,Q1,3,350,201.41,213.24
Marc Jacobs,Leather Messenger,Q2,8,409.38,101.87,102.6
Marc Jacobs,Leather Messenger,Q3,2,412.5,72.74,72.74
Marc Jacobs,Leather Satchel,Q1,16,391.06,178.74,152.84
Marc Jacobs,Leather Satchel,Q2,33,543.21,164.77,162.45
Marc Jacobs,Leather Satchel,Q3,8,550.13,104.88,94.94
Marc Jacobs,Leather Shoulder Bag,Q1,15,440.27,161.6,145.47
Marc Jacobs,Leather Shoulder Bag,Q2,34,604.85,168.52,139.46
Marc Jacobs,Leather Shoulder Bag,Q3,16,611.56,130.03,122.14
Marc Jacobs,Leather Skirt,Q1,1,895,349.74,349.74
Marc Jacobs,Leather Skirt,Q2,1,495,297.74,297.74
Marc Jacobs,Leather Tote,Q1,13,510,185.82,182.74
Marc Jacobs,Leather Tote,Q2,26,487.38,168.49,148.24
Marc Jacobs,Leather Tote,Q3,14,635.71,98.28,96.29
Marc Jacobs,Leather Wallet,Q1,14,172.93,68.07,69.94
Marc Jacobs,Leather Wallet,Q2,34,186.44,67.54,65.59
Marc Jacobs,Leather Wallet,Q3,9,198.22,37.87,34.24
Marc Jacobs,Leather Wristlet,Q1,4,123.25,54.24,54.24
Marc Jacobs,Leather Wristlet,Q2,13,139.08,62.89,60.88
Marc Jacobs,Leather Wristlet,Q3,2,282.5,85.74,null
Marc Jacobs,Linen Pants,Q2,1,595,71.74,71.74
Marc Jacobs,Long Sleeve Blouse,Q1,1,850,212.74,null
Marc Jacobs,Long Sleeve Blouse,Q2,2,270,85.74,87.74
Marc Jacobs,Long Sleeve Button-Down Shirt,Q3,1,295,58.74,58.74
Marc Jacobs,Long Sleeve Silk Top,Q1,1,225,128.74,null
Marc Jacobs,Long Sleeve Silk Top,Q2,2,570.5,82.74,74.74
Marc Jacobs,Long Sleeve Top,Q1,1,30,24.74,24.74
Marc Jacobs,Long Sleeve Top,Q2,1,250,60.74,null
Marc Jacobs,Makeup Bag,Q1,5,116,44.94,45.74
Marc Jacobs,Makeup Bag,Q2,1,120,31.74,33.74
Marc Jacobs,Messenger,Q1,1,180,80.74,80.74
Marc Jacobs,Messenger,Q2,1,180,80.74,80.74
Marc Jacobs,Messenger,Q3,1,200,62.74,62.74
Marc Jacobs,Mule/Clog,Q2,1,375,null,null
Marc Jacobs,Pullover Hoodie,Q1,1,350,91.74,null
Marc Jacobs,Pullover Hoodie,Q2,1,450,94.74,94.74
Marc Jacobs,Pullover Sweater,Q2,12,289.5,78.49,74.74
Marc Jacobs,Pullover Sweater,Q3,2,242.5,47.24,47.24
Marc Jacobs,Rain Boots,Q3,1,158,45.74,null
Marc Jacobs,Sandals,Q1,5,252.8,118.24,101.74
Marc Jacobs,Sandals,Q2,9,386.7,88.52,69.55
Marc Jacobs,Sandals,Q3,1,380,37.74,null
Marc Jacobs,Satchel,Q1,8,243.13,101.24,98.03
Marc Jacobs,Satchel,Q2,10,329.8,140.96,98.21
Marc Jacobs,Satchel,Q3,2,383.5,76.74,76.74
Marc Jacobs,Scarf,Q1,3,148.67,45.41,46.07
Marc Jacobs,Scarf,Q2,3,128.67,80.41,82.24
Marc Jacobs,Short Sleeve Blouse,Q1,1,95,33.74,null
Marc Jacobs,Short Sleeve Blouse,Q2,1,229,80.74,null
Marc Jacobs,Short Sleeve Blouse,Q3,1,745,74.74,null
Marc Jacobs,Short Sleeve Silk Top,Q2,3,497,129.07,136.74
Marc Jacobs,Short Sleeve T-Shirt,Q1,7,116.25,64.24,52.49
Marc Jacobs,Short Sleeve T-Shirt,Q2,14,124.27,35.01,32.99
Marc Jacobs,Short Sleeve T-Shirt,Q3,2,87.5,27.24,null
Marc Jacobs,Short Sleeve Top,Q1,2,160,59.24,59.24
Marc Jacobs,Short Sleeve Top,Q2,3,297.75,85.99,50.74
Marc Jacobs,Shorts,Q2,3,198.33,38.41,null
Marc Jacobs,Shoulder Bag,Q1,3,281.67,105.41,105.41
Marc Jacobs,Shoulder Bag,Q2,4,477.5,143.24,93.24
Marc Jacobs,Shoulder Bag,Q3,3,550,106.74,95.24
Marc Jacobs,Silk Skirt,Q1,3,314.33,97.07,129.74
Marc Jacobs,Silk Skirt,Q2,2,282.5,81.24,94.74
Marc Jacobs,Skirt,Q1,1,205,null,null
Marc Jacobs,Skirt,Q2,1,150,50.74,47.74
Marc Jacobs,Sleeveless Blouse,Q1,1,229,null,null
Marc Jacobs,Sleeveless Blouse,Q2,2,228.5,57.74,null
Marc Jacobs,Sleeveless Silk Top,Q1,2,467.5,78.24,78.24
Marc Jacobs,Sleeveless Silk Top,Q2,2,322.5,63.24,63.24
Marc Jacobs,Sleeveless T-Shirt,Q1,1,153,32.74,32.74
Marc Jacobs,Sneakers,Q1,1,465,172.74,172.74
Marc Jacobs,Sneakers,Q2,5,307,75.94,83.41
Marc Jacobs,Sneakers,Q3,3,330,72.24,49.74
Marc Jacobs,Sunglasses,Q1,3,163.33,101.41,86.24
Marc Jacobs,Sunglasses,Q2,20,206.25,81.35,68.24
Marc Jacobs,Sunglasses,Q3,7,219.14,42.57,41.34
Marc Jacobs,Sweater Vest,Q2,1,125,100.74,100.74
Marc Jacobs,Sweatpants,Q1,1,155,85.74,85.74
Marc Jacobs,Sweatpants,Q2,2,270,136.74,null
Marc Jacobs,Sweatshirt,Q1,3,286,76.07,66.74
Marc Jacobs,Sweatshirt,Q2,2,160,88.24,128.74
Marc Jacobs,Sweatshirt,Q3,1,230,50.74,50.74
Marc Jacobs,Tank Top,Q1,2,195,78.24,42.74
Marc Jacobs,Tank Top,Q2,1,150,85.74,82.74
Marc Jacobs,Tote,Q1,22,286.27,139.74,139.74
Marc Jacobs,Tote,Q2,53,266.25,107.33,102.24
Marc Jacobs,Tote,Q3,27,238.59,77.02,72.44
Marc Jacobs,Trenchcoat,Q2,1,695,48.74,48.74
Marc Jacobs,Tube Top,Q1,1,198,39.74,39.74
Marc Jacobs,Wallet,Q1,3,179,84.24,70.74
Marc Jacobs,Wallet,Q2,4,152.25,54.74,37.74
Marc Jacobs,Wallet,Q3,5,183.2,35.07,20.87
Marc Jacobs,Watch,Q2,2,187.5,98.74,100.74
Marc Jacobs,Watch,Q3,1,300,62.74,null
Marc Jacobs,Wedges,Q1,1,295,109.74,109.74
Marc Jacobs,Wedges,Q2,1,286,60.74,null
Marc Jacobs,Weekender,Q2,2,502.5,119.24,119.24
Marc Jacobs,Winter Hat,Q2,1,225,69.74,null
Marc Jacobs,Wool Cardigan,Q1,1,395,114.74,114.74
Marc Jacobs,Wool Coat,Q2,1,895,187.74,187.74
Marc Jacobs,Wool Pants,Q2,3,356.67,90.74,87.74
Marc Jacobs,Wool Pullover Sweater,Q1,4,332.25,122.24,96.74
Marc Jacobs,Wool Pullover Sweater,Q2,6,452.17,121.34,100.24
Marc Jacobs,Wool Pullover Sweater,Q3,1,380,75.74,75.74
Marc Jacobs,Wool Skirt,Q1,2,382.5,89.24,89.24
Marc Jacobs,Wool Skirt,Q2,4,315,49.99,43.24
Marc Jacobs,Wool Skirt,Q3,1,295,91.74,91.74
Marc Jacobs,Wristlet,Q2,5,197.6,80.74,35.74
Marc Jacobs,Zip Up Hoodie,Q2,1,105,45.74,45.74
Marc Jacobs Fragrances,Makeup Bag,Q1,1,13,null,null
Marc Jacobs for Neiman Marcus + Target,Leather Clutch,Q1,1,64,26.74,23.74
Marc Jacobs for Neiman Marcus + Target,Leather Clutch,Q2,2,64,13.74,null
Marc Jacobs for Neiman Marcus + Target,Scarf,Q2,1,32,13.74,13.74
Marc Jacobs x Bergdorf Goodman,Cocktail Dress,Q2,1,306,94.74,null
Marc Jacobs x Bergdorf Goodman,Sleeveless Silk Top,Q2,1,382,null,null
Marc Joseph New York,Crossbody Bag,Q2,1,191,null,null
Marc Joseph New York,Flats,Q1,1,153,37.74,37.74
Marc Joseph New York,Flats,Q2,1,153,32.74,32.74
Marc Joseph New York,Mule/Clog,Q2,1,153,37.74,null
Marc New York Andrew Marc,Backpack,Q1,1,127,44.74,39.74
Marc by Andrew Marc,Sandals,Q1,1,76,24.74,24.74
Marc by Marc Jacobs,3/4 Sleeve Blouse,Q1,1,229,48.74,48.74
Marc by Marc Jacobs,3/4 Sleeve T-Shirt,Q2,2,137,28.74,28.74
Marc by Marc Jacobs,Active T-Shirt,Q2,1,153,32.74,null
Marc by Marc Jacobs,Ankle Boots,Q2,2,366,77.24,77.24
Marc by Marc Jacobs,Beanie,Q1,1,73,22.74,24.74
Marc by Marc Jacobs,Blazer,Q2,15,431,92.59,85.74
Marc by Marc Jacobs,Boots,Q2,2,508,111.74,111.74
Marc by Marc Jacobs,Cardigan,Q1,2,313,56.24,56.24
Marc by Marc Jacobs,Cardigan,Q2,5,195.4,43.94,43.94
Marc by Marc Jacobs,Cardigan,Q3,3,290,59.41,37.49
Marc by Marc Jacobs,Cargo Pants,Q1,1,180,37.74,null
Marc by Marc Jacobs,Cargo Pants,Q2,2,180,37.74,37.74
Marc by Marc Jacobs,Casual Dress,Q1,2,276,71.74,71.74
Marc by Marc Jacobs,Casual Dress,Q2,9,314.22,94.12,92.54
Marc by Marc Jacobs,Casual Dress,Q3,2,276,71.74,57.74
Marc by Marc Jacobs,Casual Pants,Q1,1,306,64.74,64.74
Marc by Marc Jacobs,Casual Pants,Q2,2,280.5,59.24,null
Marc by Marc Jacobs,Casual Skirt,Q1,9,238.78,50.96,51.24
Marc by Marc Jacobs,Casual Skirt,Q2,16,275,61.12,59.84
Marc by Marc Jacobs,Casual Skirt,Q3,5,276,61.94,54.41
Marc by Marc Jacobs,Clutch,Q2,2,220,46.24,46.24
Marc by Marc Jacobs,Coat,Q1,1,458,100.74,100.74
Marc by Marc Jacobs,Coat,Q2,2,431,94.74,94.74
Marc by Marc Jacobs,Cocktail Dress,Q1,4,437.75,104.74,104.74
Marc by Marc Jacobs,Cocktail Dress,Q2,8,426,95.31,94.24
Marc by Marc Jacobs,Cocktail Dress,Q3,1,306,94.74,94.74
Marc by Marc Jacobs,Crossbody Bag,Q1,1,190,54.74,null
Marc by Marc Jacobs,Crossbody Bag,Q2,2,190,41.74,41.74
Marc by Marc Jacobs,Denim Jacket,Q2,5,280.4,61.99,60.74
Marc by Marc Jacobs,Denim Shorts,Q3,1,212,53.74,53.74
Marc by Marc Jacobs,Denim Skirt,Q1,5,222.8,46.94,75.49
Marc by Marc Jacobs,Denim Skirt,Q2,7,195.57,43.88,43.57
Marc by Marc Jacobs,Denim Skirt,Q3,1,276,88.74,32.74
Marc by Marc Jacobs,Dress Pants,Q1,2,344,74.74,64.74
Marc by Marc Jacobs,Dress Pants,Q2,2,255,51.24,null
Marc by Marc Jacobs,Flats,Q2,6,251.17,61.74,57.41
Marc by Marc Jacobs,Flats,Q3,2,269.5,74.74,74.74
Marc by Marc Jacobs,Formal Skirt,Q1,1,229,48.74,null
Marc by Marc Jacobs,Formal Skirt,Q2,4,271.75,57.24,57.74
Marc by Marc Jacobs,Heels,Q2,9,357.89,79.74,79.74
Marc by Marc Jacobs,Heels,Q3,3,361.33,67.07,77.74
Marc by Marc Jacobs,Jacket,Q1,1,276,60.74,60.74
Marc by Marc Jacobs,Jacket,Q2,9,414.67,94.52,96.74
Marc by Marc Jacobs,Jacket,Q3,1,404,88.74,null
Marc by Marc Jacobs,Jeans,Q1,2,306,55.74,55.74
Marc by Marc Jacobs,Jeans,Q2,9,196.89,38.63,36.49
Marc by Marc Jacobs,Jeans,Q3,2,169,38.74,38.74
