item_number,brand_name,category,quality_code,estimated_erp,listed_price,sold_price
209688397,Marc Jacobs,Leather Crossbody Bag,Q1,350.0,140.74,140.74
210555362,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,239.74,239.74
205783129,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,214.74,214.74
211202491,Marc Jacobs,Leather Crossbody Bag,Q1,328.0,131.74,131.74
214341985,Marc Jacobs,Leather Crossbody Bag,Q1,295.0,230.74,71.74
210190918,Marc Jacobs,Leather Crossbody Bag,Q1,250.0,195.74,195.74
208707630,Marc Jacobs,Leather Crossbody Bag,Q1,275.0,165.74,165.74
205783168,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,139.74,139.74
207420323,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,286.74,286.74
211624177,Marc Jacobs,Leather Crossbody Bag,Q1,179.0,71.74,71.74
208262452,Marc Jacobs,Leather Crossbody Bag,Q1,450.0,230.74,190.74
210334554,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,246.74,215.74
211072587,Marc Jacobs,Leather Crossbody Bag,Q1,450.0,225.74,225.74
215760563,Marc Jacobs,Leather Crossbody Bag,Q1,380.0,140.74,140.74
214541935,Marc Jacobs,Leather Crossbody Bag,Q1,328.0,131.74,131.74
207374969,Marc Jacobs,Leather Crossbody Bag,Q1,375.0,157.74,157.74
217225975,Marc Jacobs,Leather Crossbody Bag,Q1,328.0,134.74,134.74
214588532,Marc Jacobs,Leather Crossbody Bag,Q1,327.0,130.74,130.74
210624305,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,305.74,235.74
210555301,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,239.74,239.74
211182720,Marc Jacobs,Leather Crossbody Bag,Q1,200.0,133.74,99.74
212014720,Marc Jacobs,Leather Crossbody Bag,Q1,250.0,142.74,142.74
211800651,Marc Jacobs,Leather Crossbody Bag,Q1,275.0,96.74,96.74
216190606,Marc Jacobs,Leather Crossbody Bag,Q1,328.0,180.74,180.74
214437159,Marc Jacobs,Leather Crossbody Bag,Q1,250.0,82.74,82.74
211427875,Marc Jacobs,Leather Crossbody Bag,Q1,300.0,123.74,123.74
206809508,Marc Jacobs,Leather Crossbody Bag,Q1,326.0,198.74,198.74
205971191,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,189.74,158.74
210263313,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,263.74,263.74
209237913,Marc Jacobs,Leather Crossbody Bag,Q1,395.0,323.74,323.74
207829084,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,295.74,295.74
209332050,Marc Jacobs,Leather Crossbody Bag,Q1,250.0,67.74,67.74
206352476,Marc Jacobs,Leather Crossbody Bag,Q1,395.0,256.74,256.74
208872586,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,252.74,199.74
207027760,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,251.74,0.0
217181603,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,214.74,214.74
206928337,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,237.74,0.0
213308410,Marc Jacobs,Leather Crossbody Bag,Q1,135.0,54.74,54.74
213018559,Marc Jacobs,Leather Crossbody Bag,Q1,175.0,173.74,93.74
206929234,Marc Jacobs,Leather Crossbody Bag,Q1,375.0,206.74,0.0
207270950,Marc Jacobs,Leather Crossbody Bag,Q1,458.0,132.74,132.74
207147525,Marc Jacobs,Leather Crossbody Bag,Q1,295.0,91.74,91.74
206685898,Marc Jacobs,Leather Crossbody Bag,Q1,179.0,102.74,102.74
205842785,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,165.74,165.74
205783209,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,110.74,110.74
207621176,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,139.74,139.74
211426332,Marc Jacobs,Leather Crossbody Bag,Q1,400.0,131.74,131.74
211666295,Marc Jacobs,Leather Crossbody Bag,Q1,495.0,178.74,178.74
209603141,Marc Jacobs,Leather Crossbody Bag,Q1,275.0,195.74,195.74
206978402,Marc Jacobs,Leather Crossbody Bag,Q1,295.0,244.74,129.74
208135833,Marc Jacobs,Leather Crossbody Bag,Q1,275.0,159.74,159.74
214678364,Marc Jacobs,Leather Crossbody Bag,Q1,140.0,70.74,70.74
208577876,Marc Jacobs,Leather Crossbody Bag,Q1,250.0,185.74,102.74
206776807,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,318.74,200.74
209405336,Marc Jacobs,Leather Crossbody Bag,Q1,265.0,92.74,92.74
207746122,Marc Jacobs,Leather Crossbody Bag,Q1,295.0,82.74,82.74
211624147,Marc Jacobs,Leather Crossbody Bag,Q1,150.0,63.74,63.74
213630195,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,263.74,263.74
206598814,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,195.74,195.74
207206677,Marc Jacobs,Leather Crossbody Bag,Q1,340.0,115.74,115.74
212498693,Marc Jacobs,Leather Crossbody Bag,Q1,166.97,150.74,150.74
215211940,Marc Jacobs,Leather Crossbody Bag,Q1,250.0,135.74,135.74
212933825,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,103.74,103.74
207143575,Marc Jacobs,Leather Crossbody Bag,Q1,395.0,114.74,114.74
206049524,Marc Jacobs,Leather Crossbody Bag,Q1,295.0,209.74,209.74
216439682,Marc Jacobs,Leather Crossbody Bag,Q1,350.0,164.74,164.74
205783250,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,220.74,220.74
215380214,Marc Jacobs,Leather Crossbody Bag,Q1,275.0,199.74,149.74
213313159,Marc Jacobs,Leather Crossbody Bag,Q1,195.0,58.74,58.74
210335034,Marc Jacobs,Leather Crossbody Bag,Q1,325.0,214.74,214.74
208228376,Marc Jacobs,Leather Crossbody Bag,Q1,350.0,105.74,105.74
206529846,Marc Jacobs,Leather Crossbody Bag,Q1,535.0,165.74,100.74
208149910,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,84.74,84.74
213624565,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,162.74,0.0
214154808,Marc Jacobs,Leather Crossbody Bag,Q2,303.0,75.74,75.74
215707985,Marc Jacobs,Leather Crossbody Bag,Q2,140.0,85.74,85.74
210832799,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,149.74,149.74
212841713,Marc Jacobs,Leather Crossbody Bag,Q2,198.0,140.74,140.74
209975267,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,165.74,165.74
208147461,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,139.74,120.74
206298908,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,280.74,280.74
216585960,Marc Jacobs,Leather Crossbody Bag,Q2,425.0,114.74,114.74
210101184,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,174.74,120.74
206121891,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,144.74,144.74
210480762,Marc Jacobs,Leather Crossbody Bag,Q2,150.0,45.74,38.74
215784214,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,94.74,94.74
208363133,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,199.74,0.0
211846975,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,133.74,133.74
206893745,Marc Jacobs,Leather Crossbody Bag,Q2,495.0,143.74,143.74
205807975,Marc Jacobs,Leather Crossbody Bag,Q2,500.0,155.74,155.74
207641899,Marc Jacobs,Leather Crossbody Bag,Q2,400.0,204.74,0.0
210630616,Marc Jacobs,Leather Crossbody Bag,Q2,340.0,71.74,71.74
209174593,Marc Jacobs,Leather Crossbody Bag,Q2,458.0,100.74,100.74
208476110,Marc Jacobs,Leather Crossbody Bag,Q2,370.0,125.74,125.74
205795579,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,91.74,91.74
211010682,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,70.74,70.74
206350803,Marc Jacobs,Leather Crossbody Bag,Q2,500.0,295.74,280.74
213507082,Marc Jacobs,Leather Crossbody Bag,Q2,398.0,143.74,143.74
208596255,Marc Jacobs,Leather Crossbody Bag,Q2,400.0,108.74,75.74
208950712,Marc Jacobs,Leather Crossbody Bag,Q2,495.0,178.74,178.74
207535745,Marc Jacobs,Leather Crossbody Bag,Q2,198.0,75.74,53.74
212840352,Marc Jacobs,Leather Crossbody Bag,Q2,198.0,51.74,51.74
205886845,Marc Jacobs,Leather Crossbody Bag,Q2,250.0,89.74,89.74
207676188,Marc Jacobs,Leather Crossbody Bag,Q2,250.0,98.74,89.74
209724811,Marc Jacobs,Leather Crossbody Bag,Q2,275.0,85.74,85.74
207160741,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,165.74,165.74
213510640,Marc Jacobs,Leather Crossbody Bag,Q2,345.0,138.74,120.74
214880820,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,139.74,139.74
211530494,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,180.74,125.74
210773786,Marc Jacobs,Leather Crossbody Bag,Q2,335.0,66.74,66.74
207764022,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,113.74,101.74
207827044,Marc Jacobs,Leather Crossbody Bag,Q2,195.0,70.74,70.74
216762281,Marc Jacobs,Leather Crossbody Bag,Q2,120.0,80.74,80.74
214320294,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,94.74,94.74
212351759,Marc Jacobs,Leather Crossbody Bag,Q2,550.0,209.74,209.74
209218208,Marc Jacobs,Leather Crossbody Bag,Q2,400.0,116.74,116.74
215187998,Marc Jacobs,Leather Crossbody Bag,Q2,450.0,175.74,175.74
213481342,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,97.74,97.74
212499247,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,64.74,64.74
208175084,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,200.74,185.74
205971573,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,175.74,170.74
211642403,Marc Jacobs,Leather Crossbody Bag,Q2,400.0,72.74,72.74
209722554,Marc Jacobs,Leather Crossbody Bag,Q2,450.0,135.74,135.74
217833937,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,213.74,113.74
216393371,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,74.74,74.74
214946988,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,154.74,154.74
216712846,Marc Jacobs,Leather Crossbody Bag,Q2,495.0,89.74,89.74
212755108,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,199.74,199.74
207027463,Marc Jacobs,Leather Crossbody Bag,Q2,425.0,199.74,0.0
215109030,Marc Jacobs,Leather Crossbody Bag,Q2,398.0,159.74,159.74
212282821,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,78.74,78.74
212056388,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,113.74,113.74
215179979,Marc Jacobs,Leather Crossbody Bag,Q2,298.0,74.74,69.74
209739822,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,118.74,118.74
205790469,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,201.74,201.74
206137771,Marc Jacobs,Leather Crossbody Bag,Q2,790.0,157.74,157.74
211348913,Marc Jacobs,Leather Crossbody Bag,Q2,550.0,82.74,82.74
216407479,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,132.74,132.74
215372932,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,179.74,179.74
209015666,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,157.74,157.74
210046852,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,150.74,150.74
214655345,Marc Jacobs,Leather Crossbody Bag,Q2,225.0,135.74,135.74
208529961,Marc Jacobs,Leather Crossbody Bag,Q2,400.0,68.74,68.74
207746069,Marc Jacobs,Leather Crossbody Bag,Q2,375.0,123.74,123.74
209095859,Marc Jacobs,Leather Crossbody Bag,Q2,450.0,216.74,206.74
217125505,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,109.74,109.74
213590590,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,130.74,130.74
212536605,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,118.74,87.74
212557052,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,172.74,172.74
210875238,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,224.74,224.74
206929044,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,203.74,203.74
208558371,Marc Jacobs,Leather Crossbody Bag,Q2,545.0,108.74,108.74
208743985,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,250.74,200.74
207827084,Marc Jacobs,Leather Crossbody Bag,Q2,195.0,70.74,70.74
206279471,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,123.74,123.74
217165629,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,112.74,112.74
211687169,Marc Jacobs,Leather Crossbody Bag,Q2,360.0,93.74,93.74
211149636,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,94.74,94.74
215645629,Marc Jacobs,Leather Crossbody Bag,Q2,328.0,180.74,180.74
216815840,Marc Jacobs,Leather Crossbody Bag,Q2,358.0,268.74,268.74
207018347,Marc Jacobs,Leather Crossbody Bag,Q2,458.0,100.74,96.74
210792275,Marc Jacobs,Leather Crossbody Bag,Q2,895.0,116.74,58.74
207591472,Marc Jacobs,Leather Crossbody Bag,Q2,460.0,105.74,105.74
212869539,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,147.74,147.74
214565103,Marc Jacobs,Leather Crossbody Bag,Q2,328.0,135.74,135.74
208907570,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,123.74,123.74
208362906,Marc Jacobs,Leather Crossbody Bag,Q2,150.0,112.74,112.74
208346855,Marc Jacobs,Leather Crossbody Bag,Q2,200.0,80.74,80.74
208834329,Marc Jacobs,Leather Crossbody Bag,Q2,458.0,123.74,123.74
208981171,Marc Jacobs,Leather Crossbody Bag,Q2,450.0,85.74,85.74
211923280,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,122.74,122.74
211117708,Marc Jacobs,Leather Crossbody Bag,Q2,358.0,89.74,89.74
211095668,Marc Jacobs,Leather Crossbody Bag,Q2,360.0,86.74,86.74
209290274,Marc Jacobs,Leather Crossbody Bag,Q2,195.0,115.74,115.74
214349855,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,105.74,105.74
206928796,Marc Jacobs,Leather Crossbody Bag,Q2,250.0,192.74,192.74
207835001,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,100.74,100.74
211473747,Marc Jacobs,Leather Crossbody Bag,Q2,303.0,72.74,72.74
216841428,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,101.74,101.74
207244248,Marc Jacobs,Leather Crossbody Bag,Q2,198.0,85.74,85.74
209559781,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,76.74,76.74
210987546,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,139.74,134.74
209331819,Marc Jacobs,Leather Crossbody Bag,Q2,225.0,56.74,56.74
218010548,Marc Jacobs,Leather Crossbody Bag,Q2,458.0,146.74,146.74
216864639,Marc Jacobs,Leather Crossbody Bag,Q2,450.0,135.74,135.74
215640167,Marc Jacobs,Leather Crossbody Bag,Q2,328.0,203.74,203.74
205786704,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,312.74,287.74
211955370,Marc Jacobs,Leather Crossbody Bag,Q2,265.0,132.74,132.74
214836035,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,80.74,80.74
213414898,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,195.74,81.74
211681252,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,169.74,0.0
216764077,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,136.74,136.74
209454996,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,136.74,136.74
210131877,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,71.74,71.74
206458165,Marc Jacobs,Leather Crossbody Bag,Q2,380.0,117.74,117.74
207621771,Marc Jacobs,Leather Crossbody Bag,Q2,250.0,67.74,67.74
209675069,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,224.74,224.74
206982261,Marc Jacobs,Leather Crossbody Bag,Q2,400.0,152.74,152.74
214955567,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,84.74,84.74
216303174,Marc Jacobs,Leather Crossbody Bag,Q2,215.0,64.74,64.74
210970240,Marc Jacobs,Leather Crossbody Bag,Q2,295.0,215.74,0.0
211755727,Marc Jacobs,Leather Crossbody Bag,Q2,325.0,91.74,91.74
209029757,Marc Jacobs,Leather Crossbody Bag,Q2,950.0,198.74,0.0
208383882,Marc Jacobs,Leather Crossbody Bag,Q2,395.0,118.74,118.74
207502620,Marc Jacobs,Leather Crossbody Bag,Q2,350.0,84.74,84.74
217257163,Marc Jacobs,Leather Crossbody Bag,Q3,158.0,79.74,79.74
217003336,Marc Jacobs,Leather Crossbody Bag,Q3,275.0,29.74,29.74
213498639,Marc Jacobs,Leather Crossbody Bag,Q3,275.0,85.74,85.74
205837667,Marc Jacobs,Leather Crossbody Bag,Q3,325.0,91.74,91.74
207365253,Marc Jacobs,Leather Crossbody Bag,Q3,325.0,94.74,94.74
209263457,Marc Jacobs,Leather Crossbody Bag,Q3,295.0,76.74,76.74
209074324,Marc Jacobs,Leather Crossbody Bag,Q3,295.0,228.74,100.74
212846036,Marc Jacobs,Leather Crossbody Bag,Q3,350.0,105.74,60.74
213670395,Marc Jacobs,Leather Crossbody Bag,Q3,498.0,84.74,84.74
215806680,Marc Jacobs,Leather Crossbody Bag,Q3,450.0,72.74,72.74
217604461,Marc Jacobs,Leather Crossbody Bag,Q3,250.0,49.74,49.74
213677593,Marc Jacobs,Leather Crossbody Bag,Q3,650.0,142.74,142.74
213097600,Marc Jacobs,Leather Crossbody Bag,Q3,375.0,74.74,74.74
214103001,Marc Jacobs,Leather Crossbody Bag,Q3,295.0,58.74,58.74
210838451,Marc Jacobs,Leather Crossbody Bag,Q3,295.0,73.74,73.74
211588004,Marc Jacobs,Leather Crossbody Bag,Q3,950.0,94.74,94.74
208708113,Marc Jacobs,Leather Crossbody Bag,Q3,275.0,175.74,86.74
206107870,Marc Jacobs,Leather Crossbody Bag,Q3,350.0,69.74,69.74
215900762,Marc Jacobs,Leather Crossbody Bag,Q3,250.0,75.74,75.74
215664737,Marc Jacobs,Leather Crossbody Bag,Q3,445.0,77.74,77.74
205728244,Marc Jacobs,Leather Crossbody Bag,Q3,275.0,54.74,54.74
207269981,Marc Jacobs,Leather Crossbody Bag,Q3,250.0,105.74,105.74
212516961,Marc Jacobs,Leather Crossbody Bag,Q3,295.0,58.74,58.74
205826776,Marc Jacobs,Leather Crossbody Bag,Q3,325.0,61.74,61.74
213150386,Marc Jacobs,Leather Crossbody Bag,Q3,550.0,71.74,71.74
210879619,Marc Jacobs,Leather Crossbody Bag,Q3,350.0,69.74,69.74
208797269,Marc Jacobs,Leather Crossbody Bag,Q3,285.0,74.74,74.74
216749041,Marc Jacobs,Leather Crossbody Bag,QUALITY,109.0,81.74,81.74
213192659,Marc Jacobs,Leather Hobo,Q1,295.0,64.74,64.74
210705986,Marc Jacobs,Leather Hobo,Q1,548.0,115.74,115.74
217857514,Marc Jacobs,Leather Hobo,Q1,495.0,386.74,386.74
212413130,Marc Jacobs,Leather Hobo,Q2,375.0,105.74,105.74
216250107,Marc Jacobs,Leather Hobo,Q2,295.0,123.74,123.74
215862592,Marc Jacobs,Leather Hobo,Q2,458.0,96.74,96.74
212226779,Marc Jacobs,Leather Hobo,Q2,495.0,128.74,128.74
212221833,Marc Jacobs,Leather Hobo,Q2,425.0,165.74,165.74
206135688,Marc Jacobs,Leather Hobo,Q2,1395.0,450.74,350.74
214175301,Marc Jacobs,Leather Hobo,Q2,495.0,153.74,153.74
217267083,Marc Jacobs,Leather Hobo,Q3,850.0,110.74,110.74
209157482,Marc Jacobs,Leather Hobo,Q3,385.0,76.74,76.74
206584180,Marc Jacobs,Leather Hobo,Q3,1350.0,107.74,0.0
216858325,Marc Jacobs,Leather Hobo,Q3,475.0,76.74,76.74
209669311,Marc Jacobs,Leather Messenger,Q1,325.0,282.74,250.74
210820953,Marc Jacobs,Leather Messenger,Q1,595.0,336.74,0.0
212260679,Marc Jacobs,Leather Messenger,Q1,195.0,103.74,95.74
214328433,Marc Jacobs,Leather Messenger,Q1,450.0,175.74,175.74
212538526,Marc Jacobs,Leather Messenger,Q1,495.0,258.74,258.74
209577280,Marc Jacobs,Leather Messenger,Q1,275.0,195.74,120.74
209134153,Marc Jacobs,Leather Messenger,Q2,450.0,85.74,85.74
214438520,Marc Jacobs,Leather Messenger,Q2,450.0,81.74,81.74
213736572,Marc Jacobs,Leather Messenger,Q2,400.0,83.74,83.74
215189293,Marc Jacobs,Leather Messenger,Q2,400.0,83.74,83.74
213592316,Marc Jacobs,Leather Messenger,Q2,450.0,85.74,85.74
209669372,Marc Jacobs,Leather Messenger,Q2,325.0,165.74,165.74
211917716,Marc Jacobs,Leather Messenger,Q2,400.0,73.74,70.74
212149848,Marc Jacobs,Leather Messenger,Q2,400.0,131.74,131.74
209421096,Marc Jacobs,Leather Messenger,Q3,425.0,76.74,76.74
210417887,Marc Jacobs,Leather Messenger,Q3,400.0,68.74,68.74
215210065,Marc Jacobs,Leather Satchel,Q1,575.0,195.74,195.74
207131046,Marc Jacobs,Leather Satchel,Q1,495.0,163.74,163.74
211829620,Marc Jacobs,Leather Satchel,Q1,500.0,219.74,199.74
207491461,Marc Jacobs,Leather Satchel,Q1,450.0,184.74,184.74
218020807,Marc Jacobs,Leather Satchel,Q1,395.0,252.74,252.74
216481962,Marc Jacobs,Leather Satchel,Q1,150.0,105.74,105.74
215451484,Marc Jacobs,Leather Satchel,Q1,350.0,196.74,196.74
207708125,Marc Jacobs,Leather Satchel,Q1,350.0,210.74,210.74
208313407,Marc Jacobs,Leather Satchel,Q1,175.0,134.74,134.74
215349807,Marc Jacobs,Leather Satchel,Q1,350.0,105.74,105.74
206454890,Marc Jacobs,Leather Satchel,Q1,159.0,144.74,144.74
211226075,Marc Jacobs,Leather Satchel,Q1,450.0,243.74,221.74
209134294,Marc Jacobs,Leather Satchel,Q1,475.0,85.74,85.74
212024558,Marc Jacobs,Leather Satchel,Q1,425.0,229.74,199.74
211077860,Marc Jacobs,Leather Satchel,Q2,458.0,160.74,160.74
207449154,Marc Jacobs,Leather Satchel,Q2,180.0,110.74,100.74
214320588,Marc Jacobs,Leather Satchel,Q2,595.0,113.74,113.74
205839552,Marc Jacobs,Leather Satchel,Q2,530.0,217.74,207.74
218374238,Marc Jacobs,Leather Satchel,Q2,475.0,109.74,109.74
209353774,Marc Jacobs,Leather Satchel,Q2,595.0,226.74,226.74
210917688,Marc Jacobs,Leather Satchel,Q2,295.0,135.74,135.74
210715056,Marc Jacobs,Leather Satchel,Q2,450.0,352.74,299.74
206050089,Marc Jacobs,Leather Satchel,Q2,1350.0,134.74,145.74
207353099,Marc Jacobs,Leather Satchel,Q2,350.0,115.74,115.74
215478043,Marc Jacobs,Leather Satchel,Q2,358.0,114.74,114.74
214144381,Marc Jacobs,Leather Satchel,Q2,895.0,178.74,178.74
206679487,Marc Jacobs,Leather Satchel,Q2,375.0,127.74,127.74
209316778,Marc Jacobs,Leather Satchel,Q2,550.0,115.74,115.74
208057317,Marc Jacobs,Leather Satchel,Q2,630.0,107.74,107.74
209596246,Marc Jacobs,Leather Satchel,Q2,495.0,140.74,140.74
211077844,Marc Jacobs,Leather Satchel,Q2,358.0,114.74,114.74
217012251,Marc Jacobs,Leather Satchel,Q2,350.0,87.74,87.74
207839831,Marc Jacobs,Leather Satchel,Q2,498.0,209.74,209.74
214093974,Marc Jacobs,Leather Satchel,Q2,395.0,138.74,138.74
212982860,Marc Jacobs,Leather Satchel,Q2,595.0,154.74,180.74
206928549,Marc Jacobs,Leather Satchel,Q2,550.0,209.74,0.0
214517197,Marc Jacobs,Leather Satchel,Q2,400.0,75.74,75.74
206114060,Marc Jacobs,Leather Satchel,Q2,350.0,126.74,126.74
207408351,Marc Jacobs,Leather Satchel,Q2,595.0,208.74,208.74
207673290,Marc Jacobs,Leather Satchel,Q2,595.0,196.74,196.74
207179494,Marc Jacobs,Leather Satchel,Q2,400.0,104.74,104.74
208213587,Marc Jacobs,Leather Satchel,Q2,976.0,204.74,204.74
214318112,Marc Jacobs,Leather Satchel,Q2,558.0,474.74,474.74
217025525,Marc Jacobs,Leather Satchel,Q2,328.0,134.74,134.74
207788881,Marc Jacobs,Leather Satchel,Q2,425.0,120.74,120.74
208082436,Marc Jacobs,Leather Satchel,Q2,995.0,179.74,179.74
210315675,Marc Jacobs,Leather Satchel,Q2,425.0,123.74,108.74
210370737,Marc Jacobs,Leather Satchel,Q2,850.0,119.74,119.74
213081631,Marc Jacobs,Leather Satchel,Q2,395.0,158.74,158.74
206242431,Marc Jacobs,Leather Satchel,Q2,1495.0,239.74,239.74
208713884,Marc Jacobs,Leather Satchel,Q2,295.0,135.74,129.74
209495120,Marc Jacobs,Leather Satchel,Q2,395.0,126.74,126.74
207133408,Marc Jacobs,Leather Satchel,Q2,450.0,175.74,175.74
211594003,Marc Jacobs,Leather Satchel,Q3,425.0,72.74,72.74
216408613,Marc Jacobs,Leather Satchel,Q3,498.0,99.74,99.74
211723277,Marc Jacobs,Leather Satchel,Q3,1025.0,92.74,92.74
213103251,Marc Jacobs,Leather Satchel,Q3,995.0,250.74,250.74
210287640,Marc Jacobs,Leather Satchel,Q3,595.0,107.74,107.74
207028199,Marc Jacobs,Leather Satchel,Q3,450.0,199.74,0.0
213103651,Marc Jacobs,Leather Satchel,Q3,1150.0,268.74,268.74
213323491,Marc Jacobs,Leather Satchel,Q3,595.0,113.74,113.74
217945193,Marc Jacobs,Leather Satchel,Q3,850.0,93.74,93.74
214289216,Marc Jacobs,Leather Satchel,Q3,498.0,160.74,160.74
209201685,Marc Jacobs,Leather Satchel,Q3,295.0,124.74,97.74
215436190,Marc Jacobs,Leather Satchel,Q3,458.0,87.74,87.74
205815017,Marc Jacobs,Leather Shoulder Bag,Q1,495.0,207.74,207.74
205842862,Marc Jacobs,Leather Shoulder Bag,Q1,395.0,197.74,197.74
208611491,Marc Jacobs,Leather Shoulder Bag,Q1,98.0,96.74,96.74
214314359,Marc Jacobs,Leather Shoulder Bag,Q1,250.0,155.74,155.74
207491639,Marc Jacobs,Leather Shoulder Bag,Q1,395.0,209.74,209.74
206495818,Marc Jacobs,Leather Shoulder Bag,Q1,295.0,64.74,64.74
216194505,Marc Jacobs,Leather Shoulder Bag,Q1,395.0,156.74,145.74
206264139,Marc Jacobs,Leather Shoulder Bag,Q1,425.0,140.74,140.74
211005015,Marc Jacobs,Leather Shoulder Bag,Q1,350.0,164.74,159.74
215522244,Marc Jacobs,Leather Shoulder Bag,Q1,350.0,126.74,126.74
211530621,Marc Jacobs,Leather Shoulder Bag,Q1,249.0,231.74,180.74
214686663,Marc Jacobs,Leather Shoulder Bag,Q1,458.0,155.74,155.74
209839193,Marc Jacobs,Leather Shoulder Bag,Q1,458.0,100.74,100.74
214400700,Marc Jacobs,Leather Shoulder Bag,Q1,450.0,143.74,143.74
210384025,Marc Jacobs,Leather Shoulder Bag,Q2,375.0,93.74,93.74
207182666,Marc Jacobs,Leather Shoulder Bag,Q2,250.0,75.74,75.74
214305827,Marc Jacobs,Leather Shoulder Bag,Q2,995.0,169.74,150.74
211553506,Marc Jacobs,Leather Shoulder Bag,Q2,395.0,118.74,118.74
207046394,Marc Jacobs,Leather Shoulder Bag,Q2,495.0,158.74,158.74
216135587,Marc Jacobs,Leather Shoulder Bag,Q2,398.0,87.74,87.74
212583296,Marc Jacobs,Leather Shoulder Bag,Q2,295.0,85.74,85.74
