item_number,brand_name,category,quality_code,estimated_erp,listed_price,sold_price
215643279,Gucci,Leather Belt,Q2,420.0,289.74,289.74
211078909,Gucci,Leather Belt,Q2,510.0,142.74,142.74
209184851,Gucci,Leather Belt,Q2,460.0,360.74,346.74
209696665,Gucci,Leather Belt,Q2,570.0,285.74,285.74
211969864,Gucci,Leather Belt,Q2,570.0,171.74,171.74
206300071,Gucci,Leather Belt,Q2,440.0,145.74,145.74
207560482,Gucci,Leather Belt,Q2,400.0,104.74,104.74
206433069,Gucci,Leather Belt,Q2,595.0,214.74,199.74
208407588,Gucci,Leather Belt,Q2,320.0,128.74,128.74
211517450,Gucci,Leather Belt,Q2,395.0,130.74,130.74
213363418,Gucci,Leather Belt,Q2,590.0,354.74,354.74
210309504,Gucci,Leather Belt,Q2,595.0,184.74,184.74
213624587,Gucci,Leather Belt,Q3,570.0,364.74,364.74
209409420,Gucci,Leather Belt,Q3,520.0,187.74,187.74
207560334,Gucci,Leather Belt,Q3,595.0,118.74,118.74
208897768,Gucci,Leather Belt,Q3,560.0,224.74,224.74
211493052,Gucci,Leather Belt,Q3,700.0,84.74,84.74
208598449,Gucci,Leather Belt,Q3,595.0,399.74,149.74
216865541,Gucci,Leather Belt,Q3,320.0,112.74,112.74
214222619,Gucci,Leather Belt,Q3,440.0,184.74,184.74
211448998,Gucci,Leather Belt,Q3,570.0,165.74,165.74
207560653,Gucci,Leather Belt,Q3,450.0,126.74,126.74
211110462,Gucci,Leather Belt,Q3,620.0,130.74,130.74
207433414,Gucci,Leather Belt,Q3,650.0,110.74,110.74
206902976,Gucci,Leather Belt,Q3,570.0,68.74,68.74
211601804,Gucci,Leather Belt,Q3,570.0,290.74,290.74
207988089,Gucci,Leather Belt,Q3,595.0,124.74,124.74
208120307,Gucci,Leather Belt,Q3,510.0,142.74,142.74
213332410,Gucci,Leather Belt,Q3,500.0,170.74,165.74
217151084,Gucci,Leather Belt,Q3,650.0,188.74,188.74
215258153,Gucci,Leather Belt,Q3,570.0,342.74,342.74
209743553,Gucci,Leather Belt,Q3,500.0,164.74,164.74
207560435,Gucci,Leather Belt,Q3,400.0,127.74,127.74
209622419,Gucci,Leather Belt,Q3,585.0,116.74,116.74
208722565,Gucci,Leather Belt,Q3,570.0,142.74,142.74
208897727,Gucci,Leather Belt,Q3,570.0,245.74,245.74
212187814,Gucci,Leather Belt,Q3,570.0,193.74,100.74
209797077,Gucci,Leather Belt,Q3,590.0,224.74,224.74
208952008,Gucci,Leather Belt,Q3,440.0,94.74,94.74
210960710,Gucci,Leather Belt,Q3,500.0,135.74,105.74
210468586,Gucci,Leather Belt,Q3,635.0,189.74,189.74
209965138,Gucci,Leather Belt,Q3,570.0,96.74,96.74
210976529,Gucci,Leather Belt,Q3,590.0,100.74,100.74
206426501,Gucci,Leather Belt,Q3,570.0,119.74,119.74
208476529,Gucci,Leather Belt,Q3,440.0,123.74,123.74
210900929,Gucci,Leather Belt Bag,Q1,1150.0,320.74,320.74
205994101,Gucci,Leather Belt Bag,Q1,1550.0,989.74,809.74
207427602,Gucci,Leather Belt Bag,Q1,790.0,426.74,426.74
216384036,Gucci,Leather Belt Bag,Q1,1200.0,529.74,529.74
214852998,Gucci,Leather Belt Bag,Q1,1200.0,579.74,524.74
210808937,Gucci,Leather Belt Bag,Q2,1450.0,404.74,404.74
206429911,Gucci,Leather Belt Bag,Q2,1550.0,879.74,624.74
206171526,Gucci,Leather Bucket Bag,Q2,2700.0,594.74,342.74
207160686,Gucci,Leather Card Holder,Q1,560.0,235.74,162.74
217961492,Gucci,Leather Card Holder,Q2,330.0,194.74,194.74
207163184,Gucci,Leather Card Holder,Q2,410.0,222.74,137.74
207160737,Gucci,Leather Card Holder,Q3,340.0,92.74,0.0
205850640,Gucci,Leather Card Holder,Q3,480.0,215.74,0.0
211302788,Gucci,Leather Card Holder,Q3,250.0,115.74,115.74
207750610,Gucci,Leather Card Holder,Q3,340.0,91.74,62.74
206384062,Gucci,Leather Card Holder,Q3,410.0,32.74,34.74
210080126,Gucci,Leather Clutch,Q1,690.0,455.74,455.74
208935079,Gucci,Leather Clutch,Q1,450.0,185.74,148.74
216349251,Gucci,Leather Clutch,Q2,1750.0,192.74,192.74
211785948,Gucci,Leather Clutch,Q2,590.0,312.74,312.74
208935055,Gucci,Leather Clutch,Q2,325.0,99.74,109.74
212011480,Gucci,Leather Clutch,Q3,1020.0,173.74,173.74
208811461,Gucci,Leather Coin Purse,Q3,400.0,220.74,158.74
211778063,Gucci,Leather Crossbody Bag,Q1,1150.0,644.74,644.74
210271064,Gucci,Leather Crossbody Bag,Q1,1050.0,804.74,804.74
213978579,Gucci,Leather Crossbody Bag,Q1,1890.0,529.74,529.74
208358072,Gucci,Leather Crossbody Bag,Q1,980.0,323.74,323.74
206691589,Gucci,Leather Crossbody Bag,Q1,1800.0,809.74,809.74
213184902,Gucci,Leather Crossbody Bag,Q1,2700.0,569.74,569.74
206650322,Gucci,Leather Crossbody Bag,Q1,1990.0,1094.74,1094.74
216336301,Gucci,Leather Crossbody Bag,Q2,1850.0,333.74,333.74
214090457,Gucci,Leather Crossbody Bag,Q2,1800.0,504.74,504.74
206685132,Gucci,Leather Crossbody Bag,Q2,1190.0,559.74,559.74
207253337,Gucci,Leather Crossbody Bag,Q2,1190.0,428.74,428.74
217019062,Gucci,Leather Crossbody Bag,Q2,458.0,100.74,100.74
206299913,Gucci,Leather Crossbody Bag,Q2,1490.0,614.74,614.74
215586881,Gucci,Leather Crossbody Bag,Q2,10000.0,500.74,350.74
206113534,Gucci,Leather Crossbody Bag,Q2,700.0,300.74,300.74
210096173,Gucci,Leather Crossbody Bag,Q2,3600.0,1499.74,799.74
206691219,Gucci,Leather Crossbody Bag,Q2,1980.0,704.74,500.74
214542938,Gucci,Leather Crossbody Bag,Q3,1490.0,447.74,447.74
206901941,Gucci,Leather Crossbody Bag,Q3,795.0,399.74,350.74
206241987,Gucci,Leather Crossbody Bag,Q3,1190.0,404.74,404.74
214076340,Gucci,Leather Crossbody Bag,Q3,1490.0,297.74,297.74
212139483,Gucci,Leather Crossbody Bag,Q3,2650.0,609.74,514.74
206421827,Gucci,Leather Crossbody Bag,Q3,1150.0,299.74,299.74
215289287,Gucci,Leather Crossbody Bag,Q3,1100.0,374.74,374.74
206344018,Gucci,Leather Crossbody Bag,Q3,800.0,167.74,167.74
210517542,Gucci,Leather Crossbody Bag,Q3,1200.0,168.74,168.74
215352071,Gucci,Leather Crossbody Bag,Q3,1490.0,509.74,509.74
213732183,Gucci,Leather Crossbody Bag,Q3,1350.0,396.74,396.74
207520077,Gucci,Leather Crossbody Bag,Q3,690.0,165.74,165.74
209220723,Gucci,Leather Crossbody Bag,Q3,2250.0,337.74,337.74
210609457,Gucci,Leather Crossbody Bag,Q3,700.0,273.74,273.74
214809483,Gucci,Leather Crossbody Bag,Q3,1490.0,599.74,524.74
214596274,Gucci,Leather Crossbody Bag,Q3,800.0,216.74,216.74
214802630,Gucci,Leather Crossbody Bag,Q3,1600.0,240.74,240.74
210452259,Gucci,Leather Hobo,Q2,1630.0,589.74,589.74
208585107,Gucci,Leather Hobo,Q2,2700.0,405.74,405.74
213055866,Gucci,Leather Hobo,Q2,3600.0,544.74,544.74
206415903,Gucci,Leather Hobo,Q2,3300.0,829.74,789.74
211392666,Gucci,Leather Hobo,Q2,1990.0,437.74,437.74
209829951,Gucci,Leather Hobo,Q2,1200.0,604.74,0.0
206057787,Gucci,Leather Hobo,Q2,800.0,408.74,341.74
213078392,Gucci,Leather Hobo,Q2,2290.0,480.74,480.74
212753620,Gucci,Leather Hobo,Q3,850.0,212.74,212.74
211513252,Gucci,Leather Hobo,Q3,2900.0,579.74,579.74
215717424,Gucci,Leather Hobo,Q3,900.0,360.74,360.74
211445099,Gucci,Leather Hobo,Q3,1500.0,450.74,450.74
212295054,Gucci,Leather Hobo,Q3,1100.0,252.74,229.74
216463200,Gucci,Leather Hobo,Q3,650.0,149.74,149.74
209839093,Gucci,Leather Hobo,Q3,1450.0,318.74,318.74
208786445,Gucci,Leather Hobo,Q3,2450.0,441.74,215.74
211156871,Gucci,Leather Hobo,Q3,2000.0,399.74,399.74
208968755,Gucci,Leather Hobo,Q3,1650.0,362.74,362.74
206752840,Gucci,Leather Hobo,Q3,1300.0,298.74,298.74
210634903,Gucci,Leather Jacket,Q2,3200.0,739.74,739.74
213134761,Gucci,Leather Jacket,Q2,3900.0,1014.74,1014.74
206535543,Gucci,Leather Satchel,Q1,2450.0,934.74,529.74
212731214,Gucci,Leather Satchel,Q2,2380.0,333.74,453.74
205860855,Gucci,Leather Satchel,Q2,2390.0,1099.74,1099.74
209638963,Gucci,Leather Satchel,Q2,1290.0,309.74,277.74
208572248,Gucci,Leather Satchel,Q2,1495.0,403.74,403.74
211197785,Gucci,Leather Satchel,Q2,4900.0,489.74,0.0
211393367,Gucci,Leather Satchel,Q2,2690.0,242.74,242.74
211722239,Gucci,Leather Satchel,Q2,1200.0,949.74,889.74
211794129,Gucci,Leather Satchel,Q2,1350.0,256.74,256.74
211981202,Gucci,Leather Satchel,Q3,1630.0,639.74,430.74
214790781,Gucci,Leather Satchel,Q3,1200.0,375.74,375.74
214707965,Gucci,Leather Satchel,Q3,1600.0,250.74,244.74
215061464,Gucci,Leather Satchel,Q3,1490.0,342.74,310.74
213977674,Gucci,Leather Satchel,Q3,1980.0,514.74,514.74
208968123,Gucci,Leather Satchel,Q3,2500.0,375.74,375.74
207643808,Gucci,Leather Satchel,Q3,1090.0,217.74,217.74
209566676,Gucci,Leather Satchel,Q3,2850.0,427.74,0.0
210039464,Gucci,Leather Satchel,Q3,895.0,313.74,313.74
209231429,Gucci,Leather Satchel,Q3,2250.0,494.74,424.74
211745738,Gucci,Leather Satchel,Q3,1250.0,312.74,312.74
213010460,Gucci,Leather Satchel,Q3,2250.0,247.74,247.74
216202816,Gucci,Leather Satchel,Q3,1200.0,204.74,204.74
212016071,Gucci,Leather Satchel,Q3,2100.0,273.74,273.74
216374484,Gucci,Leather Shoulder Bag,Q1,1550.0,589.74,589.74
209864822,Gucci,Leather Shoulder Bag,Q2,2100.0,389.74,389.74
210383238,Gucci,Leather Shoulder Bag,Q2,1980.0,1099.74,779.74
209190090,Gucci,Leather Shoulder Bag,Q2,2950.0,450.74,450.74
211723755,Gucci,Leather Shoulder Bag,Q2,2300.0,659.74,309.74
214356143,Gucci,Leather Shoulder Bag,Q2,1950.0,764.74,764.74
210413105,Gucci,Leather Shoulder Bag,Q2,1980.0,437.74,0.0
213521599,Gucci,Leather Shoulder Bag,Q2,1250.0,529.74,529.74
211493574,Gucci,Leather Shoulder Bag,Q2,1850.0,574.74,574.74
213242093,Gucci,Leather Shoulder Bag,Q2,1345.0,514.74,514.74
212113052,Gucci,Leather Shoulder Bag,Q2,1000.0,439.74,439.74
207505705,Gucci,Leather Shoulder Bag,Q2,900.0,504.74,504.74
210346594,Gucci,Leather Shoulder Bag,Q2,2590.0,829.74,829.74
208142960,Gucci,Leather Shoulder Bag,Q2,1800.0,359.74,359.74
209156921,Gucci,Leather Shoulder Bag,Q2,1650.0,994.74,904.74
214885981,Gucci,Leather Shoulder Bag,Q2,2090.0,859.74,450.74
210575077,Gucci,Leather Shoulder Bag,Q2,1300.0,259.74,259.74
206390478,Gucci,Leather Shoulder Bag,Q2,2500.0,224.74,224.74
214224857,Gucci,Leather Shoulder Bag,Q2,750.0,292.74,292.74
210062341,Gucci,Leather Shoulder Bag,Q2,2290.0,1799.74,959.74
212872024,Gucci,Leather Shoulder Bag,Q3,750.0,299.74,147.74
210533076,Gucci,Leather Shoulder Bag,Q3,1400.0,252.74,252.74
209830095,Gucci,Leather Shoulder Bag,Q3,3600.0,544.74,0.0
212722926,Gucci,Leather Shoulder Bag,Q3,700.0,210.74,210.74
211569401,Gucci,Leather Shoulder Bag,Q3,1980.0,999.74,914.74
213010988,Gucci,Leather Shoulder Bag,Q3,2590.0,440.74,440.74
208859594,Gucci,Leather Shoulder Bag,Q3,2990.0,388.74,388.74
206421270,Gucci,Leather Shoulder Bag,Q3,1400.0,336.74,336.74
209333862,Gucci,Leather Shoulder Bag,Q3,700.0,280.74,280.74
209567171,Gucci,Leather Shoulder Bag,Q3,950.0,285.74,285.74
208785956,Gucci,Leather Shoulder Bag,Q3,1090.0,247.74,220.74
215498365,Gucci,Leather Tote,Q2,1150.0,494.74,350.74
207407650,Gucci,Leather Tote,Q2,1200.0,444.74,444.74
213528804,Gucci,Leather Tote,Q2,2600.0,884.74,0.0
215012991,Gucci,Leather Tote,Q3,2100.0,336.74,336.74
209056426,Gucci,Leather Tote,Q3,1350.0,544.74,544.74
206215136,Gucci,Leather Tote,Q3,1680.0,319.74,200.74
205985844,Gucci,Leather Tote,Q3,1100.0,286.74,0.0
206002113,Gucci,Leather Tote,Q3,3300.0,694.74,694.74
207622246,Gucci,Leather Tote,Q3,990.0,405.74,405.74
211675274,Gucci,Leather Tote,Q3,1190.0,368.74,368.74
210039574,Gucci,Leather Tote,Q3,2950.0,944.74,944.74
207331073,Gucci,Leather Tote,Q3,1100.0,341.74,341.74
205811384,Gucci,Leather Tote,Q3,1670.0,400.74,350.74
211686445,Gucci,Leather Tote,Q3,2600.0,634.74,325.74
210211048,Gucci,Leather Wallet,Q1,550.0,313.74,313.74
205781865,Gucci,Leather Wallet,Q1,660.0,224.74,224.74
210942391,Gucci,Leather Wallet,Q1,350.0,170.74,170.74
205878515,Gucci,Leather Wallet,Q1,500.0,152.74,152.74
213610010,Gucci,Leather Wallet,Q2,550.0,209.74,0.0
210819258,Gucci,Leather Wallet,Q2,710.0,229.74,179.74
205849363,Gucci,Leather Wallet,Q2,890.0,186.74,186.74
210002414,Gucci,Leather Wallet,Q2,830.0,473.74,424.74
210604846,Gucci,Leather Wallet,Q2,595.0,180.74,179.74
211450113,Gucci,Leather Wallet,Q2,700.0,252.74,252.74
210936941,Gucci,Leather Wallet,Q2,550.0,275.74,179.74
206891794,Gucci,Leather Wallet,Q2,530.0,106.74,106.74
206564879,Gucci,Leather Wallet,Q2,890.0,329.74,329.74
210935224,Gucci,Leather Wallet,Q2,495.0,346.74,0.0
207173032,Gucci,Leather Wallet,Q2,610.0,152.74,117.74
207164367,Gucci,Leather Wallet,Q2,710.0,237.74,201.74
209147372,Gucci,Leather Wallet,Q2,900.0,296.74,140.74
208774841,Gucci,Leather Wallet,Q2,550.0,175.74,175.74
211285711,Gucci,Leather Wallet,Q2,900.0,270.74,270.74
205878454,Gucci,Leather Wallet,Q2,550.0,310.74,0.0
207165107,Gucci,Leather Wallet,Q2,640.0,152.74,107.74
206429272,Gucci,Leather Wallet,Q2,650.0,318.74,249.74
210886764,Gucci,Leather Wallet,Q2,1100.0,330.74,0.0
208157752,Gucci,Leather Wallet,Q2,580.0,208.74,208.74
207165130,Gucci,Leather Wallet,Q2,570.0,192.74,142.74
215492427,Gucci,Leather Wallet,Q2,560.0,291.74,291.74
206367199,Gucci,Leather Wallet,Q3,710.0,217.74,167.74
214393693,Gucci,Leather Wallet,Q3,770.0,146.74,146.74
215406645,Gucci,Leather Wallet,Q3,900.0,117.74,117.74
207252359,Gucci,Leather Wallet,Q3,770.0,161.74,0.0
209483514,Gucci,Leather Wallet,Q3,520.0,130.74,130.74
207160338,Gucci,Leather Wallet,Q3,530.0,232.74,192.74
213257485,Gucci,Leather Wallet,Q3,550.0,92.74,92.74
211375879,Gucci,Leather Wallet,Q3,920.0,349.74,192.74
209973018,Gucci,Leather Wallet,Q3,660.0,250.74,0.0
208974746,Gucci,Leather Wallet,Q3,900.0,153.74,0.0
207173004,Gucci,Leather Wallet,Q3,500.0,142.74,0.0
211369641,Gucci,Leather Wallet,Q3,900.0,252.74,252.74
208714909,Gucci,Leather Wallet,Q3,890.0,243.74,243.74
215039072,Gucci,Leather Wallet,Q3,760.0,135.74,110.74
213548546,Gucci,Leather Wallet,Q3,710.0,50.74,50.74
212778437,Gucci,Leather Wallet,Q3,450.0,89.74,89.74
206356557,Gucci,Leather Wallet,Q3,650.0,136.74,136.74
207173376,Gucci,Leather Wallet,Q3,900.0,225.74,192.74
209931598,Gucci,Leather Wallet,Q3,790.0,379.74,0.0
209192956,Gucci,Leather Wallet,Q3,520.0,83.74,83.74
214393574,Gucci,Leather Wallet,Q3,770.0,169.74,149.74
209212303,Gucci,Leather Wallet,Q3,600.0,180.74,97.74
208969949,Gucci,Leather Wallet,Q3,700.0,175.74,175.74
207751175,Gucci,Leather Wallet,Q3,640.0,159.74,149.74
206055031,Gucci,Leather Wallet,Q3,850.0,169.74,169.74
208059970,Gucci,Leather Wallet,Q3,900.0,150.74,150.74
211661748,Gucci,Leather Wallet,Q3,540.0,221.74,221.74
210107501,Gucci,Leather Wallet,Q3,790.0,199.74,129.74
217491087,Gucci,Leather Wallet,Q3,710.0,92.74,92.74
210554761,Gucci,Leather Wallet,Q3,890.0,186.74,0.0
207172445,Gucci,Leather Wallet,Q3,595.0,157.74,142.74
213187689,Gucci,Leather Wallet,Q3,890.0,133.74,133.74
205885393,Gucci,Leather Wallet,Q3,700.0,168.74,0.0
212084113,Gucci,Leather Wallet,Q3,520.0,208.74,208.74
205781904,Gucci,Leather Wallet,Q3,660.0,158.74,100.74
207083840,Gucci,Leather Wallet,Q3,710.0,149.74,149.74
208811509,Gucci,Leather Wallet,Q3,500.0,125.74,125.74
209212570,Gucci,Leather Wallet,Q3,820.0,188.74,171.74
215353380,Gucci,Leather Wallet,Q3,520.0,109.74,109.74
211724318,Gucci,Leather Wallet,Q3,900.0,211.74,120.74
209331182,Gucci,Leather Wallet,Q3,610.0,201.74,89.74
214390721,Gucci,Leather Wallet,Q3,570.0,159.74,159.74
205885437,Gucci,Leather Wallet,Q3,820.0,262.74,0.0
213449838,Gucci,Leather Wallet,QUALITY,540.0,86.74,86.74
208217346,Gucci,Leather Wristlet,Q1,350.0,230.74,230.74
208217293,Gucci,Leather Wristlet,Q2,350.0,217.74,217.74
209483097,Gucci,Long Sleeve Blouse,Q1,2100.0,579.74,449.74
211968368,Gucci,Long Sleeve Blouse,Q2,980.0,254.74,145.74
207166803,Gucci,Long Sleeve Blouse,Q2,650.0,156.74,156.74
206754225,Gucci,Long Sleeve Blouse,Q2,990.0,188.74,188.74
207203184,Gucci,Long Sleeve Blouse,Q2,1500.0,180.74,180.74
205989237,Gucci,Long Sleeve Blouse,Q3,450.0,76.74,73.74
209256063,Gucci,Long Sleeve Button-Down Shirt,Q3,890.0,133.74,128.74
210383339,Gucci,Long Sleeve Polo,Q2,2550.0,1024.74,1024.74
211856198,Gucci,Long Sleeve Silk Top,Q2,600.0,150.74,150.74
206827819,Gucci,Long Sleeve Silk Top,Q2,1200.0,395.74,395.74
214551351,Gucci,Long Sleeve T-Shirt,Q2,850.0,102.74,65.74
206296846,Gucci,Long Sleeve T-Shirt,Q3,290.0,66.74,66.74
213169976,Gucci,Long Sleeve Top,Q2,800.0,192.74,192.74
206882772,Gucci,Long Sleeve Top,Q2,945.0,255.74,255.74
207154402,Gucci,Long Sleeve Top,Q2,950.0,247.74,247.74
211816987,Gucci,Long Sleeve Top,Q2,450.0,126.74,126.74
207019838,Gucci,Long Sleeve Top,Q2,480.0,240.74,229.74
215704144,Gucci,Long Sleeve Top,Q3,550.0,170.74,170.74
210826028,Gucci,Long Sleeve Top,Q3,1200.0,180.74,99.74
213547072,Gucci,Long Sleeve Top,Q3,695.0,180.74,114.74
205885109,Gucci,Makeup Bag,Q1,730.0,284.74,330.74
217729938,Gucci,Makeup Bag,Q2,540.0,113.74,113.74
206169628,Gucci,Makeup Bag,Q2,540.0,426.74,215.74
211736711,Gucci,Makeup Bag,Q2,950.0,199.74,199.74
207598073,Gucci,Makeup Bag,Q2,153.0,116.74,116.74
209813939,Gucci,Makeup Bag,Q3,1000.0,400.74,400.74
207643287,Gucci,Makeup Bag,Q3,850.0,161.74,100.74
208400774,Gucci,Makeup Bag,Q3,540.0,135.74,135.74
212794014,Gucci,Makeup Bag,Q3,540.0,113.74,99.74
208363075,Gucci,Makeup Bag,Q3,880.0,254.74,135.74
207186224,Gucci,Makeup Bag,Q3,880.0,202.74,202.74
205993768,Gucci,Messenger,Q2,1580.0,554.74,574.74
206780267,Gucci,Mule/Clog,Q1,990.0,188.74,188.74
213305965,Gucci,Mule/Clog,Q1,990.0,425.74,425.74
206652916,Gucci,Mule/Clog,Q2,950.0,180.74,180.74
206112404,Gucci,Mule/Clog,Q2,990.0,297.74,297.74
205823063,Gucci,Mule/Clog,Q2,600.0,119.74,119.74
205763161,Gucci,Mule/Clog,Q2,790.0,229.74,229.74
210364058,Gucci,Mule/Clog,Q2,990.0,297.74,297.74
209601463,Gucci,Mule/Clog,Q2,990.0,495.74,320.74
208212218,Gucci,Mule/Clog,Q2,990.0,326.74,326.74
209707719,Gucci,Mule/Clog,Q2,990.0,376.74,376.74
214839148,Gucci,Mule/Clog,Q2,850.0,323.74,323.74
209933201,Gucci,Mule/Clog,Q2,1890.0,564.74,340.74
208198409,Gucci,Mule/Clog,Q2,1300.0,259.74,259.74
208957815,Gucci,Mule/Clog,Q2,990.0,386.74,386.74
209398864,Gucci,Mule/Clog,Q2,800.0,240.74,240.74
211017571,Gucci,Mule/Clog,Q3,1890.0,377.74,377.74
208127788,Gucci,Mule/Clog,Q3,990.0,217.74,150.74
208398740,Gucci,Mule/Clog,Q3,695.0,222.74,222.74
215632699,Gucci,Mule/Clog,Q3,990.0,128.74,128.74
216621327,Gucci,Mule/Clog,Q3,650.0,172.74,158.74
209863908,Gucci,Mule/Clog,Q3,950.0,285.74,285.74
211698806,Gucci,Mule/Clog,Q3,890.0,160.74,160.74
212563726,Gucci,Mule/Clog,Q3,990.0,227.74,227.74
212713722,Gucci,Mule/Clog,Q3,990.0,197.74,197.74
216421971,Gucci,Mule/Clog,Q3,990.0,207.74,207.74
213861449,Gucci,Mule/Clog,Q3,990.0,168.74,168.74
209927474,Gucci,Mule/Clog,Q3,560.0,351.74,256.74
215385442,Gucci,Mule/Clog,Q3,1130.0,361.74,361.74
210228427,Gucci,Mule/Clog,Q3,990.0,217.74,217.74
209204601,Gucci,Mule/Clog,Q3,1090.0,316.74,130.74
215145823,Gucci,Mule/Clog,Q3,990.0,168.74,168.74
208578893,Gucci,Mule/Clog,Q3,790.0,165.74,165.74
206762073,Gucci,Mule/Clog,Q3,990.0,227.74,227.74
211432041,Gucci,Mule/Clog,Q3,990.0,376.74,376.74
206042364,Gucci,Pullover Hoodie,Q1,1250.0,437.74,437.74
212249852,Gucci,Pullover Hoodie,Q3,1500.0,529.74,529.74
213098557,Gucci,Pullover Sweater,Q2,895.0,223.74,223.74
207286849,Gucci,Pullover Sweater,Q2,1100.0,230.74,230.74
214263364,Gucci,Pullover Sweater,Q2,1000.0,260.74,260.74
207084222,Gucci,Pullover Sweater,Q3,1000.0,150.74,150.74
208715678,Gucci,Pullover Sweater,Q3,1200.0,251.74,250.74
206930812,Gucci,Pullover Sweater,Q3,1200.0,119.74,119.74
207966403,Gucci,Pullover Sweater,Q3,1650.0,297.74,299.74
206583708,Gucci,Rain Boots,Q2,800.0,410.74,410.74
208405961,Gucci,Sandals,Q1,1300.0,351.74,351.74
213306753,Gucci,Sandals,Q1,780.0,452.74,452.74
206469030,Gucci,Sandals,Q1,990.0,227.74,227.74
209032360,Gucci,Sandals,Q1,450.0,157.74,157.74
207231615,Gucci,Sandals,Q1,350.0,203.74,203.74
206329597,Gucci,Sandals,Q1,550.0,269.74,269.74
209111109,Gucci,Sandals,Q2,660.0,199.74,175.74
217305026,Gucci,Sandals,Q2,520.0,364.74,364.74
209239226,Gucci,Sandals,Q2,900.0,305.74,175.74
215056888,Gucci,Sandals,Q2,980.0,284.74,284.74
215487066,Gucci,Sandals,Q2,520.0,416.74,298.74
209601383,Gucci,Sandals,Q2,860.0,250.74,270.74
217483606,Gucci,Sandals,Q2,360.0,302.74,302.74
208917925,Gucci,Sandals,Q2,990.0,495.74,495.74
209240970,Gucci,Sandals,Q2,450.0,126.74,126.74
206523910,Gucci,Sandals,Q2,990.0,227.74,227.74
209217089,Gucci,Sandals,Q2,880.0,199.74,199.74
210456691,Gucci,Sandals,Q2,750.0,285.74,277.74
216199041,Gucci,Sandals,Q2,595.0,267.74,267.74
213707516,Gucci,Sandals,Q2,770.0,385.74,330.74
205930275,Gucci,Sandals,Q2,990.0,217.74,217.74
216199100,Gucci,Sandals,Q2,450.0,202.74,202.74
206485510,Gucci,Sandals,Q2,950.0,351.74,335.74
206991698,Gucci,Sandals,Q2,650.0,175.74,175.74
208628705,Gucci,Sandals,Q2,860.0,318.74,318.74
206868588,Gucci,Sandals,Q2,990.0,257.74,257.74
211988380,Gucci,Sandals,Q2,550.0,170.74,170.74
205905186,Gucci,Sandals,Q2,630.0,308.74,308.74
206451319,Gucci,Sandals,Q2,565.0,289.74,289.74
217108423,Gucci,Sandals,Q2,800.0,232.74,232.74
207597273,Gucci,Sandals,Q2,800.0,200.74,200.74
208634775,Gucci,Sandals,Q2,990.0,237.74,237.74
217067679,Gucci,Sandals,Q2,360.0,75.74,75.74
213070386,Gucci,Sandals,Q2,780.0,202.74,169.74
210096364,Gucci,Sandals,Q2,800.0,220.74,164.74
208683129,Gucci,Sandals,Q2,695.0,245.74,245.74
213297730,Gucci,Sandals,Q2,750.0,300.74,210.74
209926487,Gucci,Sandals,Q2,690.0,207.74,207.74
209214837,Gucci,Sandals,Q2,1100.0,219.74,219.74
216101304,Gucci,Sandals,Q2,990.0,227.74,227.74
210309494,Gucci,Sandals,Q2,730.0,182.74,182.74
208754021,Gucci,Sandals,Q2,590.0,295.74,295.74
211639728,Gucci,Sandals,Q2,1230.0,172.74,172.74
211987127,Gucci,Sandals,Q2,1290.0,219.74,219.74
214931786,Gucci,Sandals,Q2,630.0,403.74,403.74
208543066,Gucci,Sandals,Q2,920.0,377.74,377.74
208533204,Gucci,Sandals,Q2,880.0,272.74,150.74
213006935,Gucci,Sandals,Q2,950.0,749.74,739.74
208081649,Gucci,Sandals,Q2,770.0,254.74,254.74
216748901,Gucci,Sandals,Q2,700.0,235.74,235.74
208142500,Gucci,Sandals,Q2,550.0,137.74,137.74
206716642,Gucci,Sandals,Q2,1480.0,519.74,420.74
207932776,Gucci,Sandals,Q2,695.0,159.74,159.74
212585358,Gucci,Sandals,Q2,750.0,285.74,275.74
215289858,Gucci,Sandals,Q2,680.0,142.74,142.74
214009306,Gucci,Sandals,Q2,990.0,207.74,207.74
210254731,Gucci,Sandals,Q2,1040.0,239.74,142.74
209537266,Gucci,Sandals,Q2,450.0,139.74,139.74
209566423,Gucci,Sandals,Q2,770.0,153.74,153.74
206679984,Gucci,Sandals,Q2,550.0,119.74,119.74
208868119,Gucci,Sandals,Q2,800.0,175.74,0.0
208678129,Gucci,Sandals,Q2,450.0,197.74,197.74
208536696,Gucci,Sandals,Q2,980.0,401.74,0.0
213319865,Gucci,Sandals,Q2,630.0,214.74,214.74
211041723,Gucci,Sandals,Q2,510.0,214.74,0.0
208183664,Gucci,Sandals,Q2,1240.0,554.74,459.74
211141484,Gucci,Sandals,Q2,950.0,189.74,189.74
212242037,Gucci,Sandals,Q2,550.0,291.74,291.74
207262126,Gucci,Sandals,Q2,800.0,200.74,200.74
214862225,Gucci,Sandals,Q3,650.0,179.74,179.74
214570816,Gucci,Sandals,Q3,800.0,128.74,128.74
208487439,Gucci,Sandals,Q3,750.0,135.74,135.74
206175164,Gucci,Sandals,Q3,795.0,158.74,158.74
209054599,Gucci,Sandals,Q3,950.0,285.74,285.74
207745920,Gucci,Sandals,Q3,560.0,89.74,89.74
216634480,Gucci,Sandals,Q3,790.0,134.74,134.74
214867348,Gucci,Sandals,Q3,1150.0,218.74,218.74
